date,time,symbol,expiry,strike,put_call,side,spot,size,price,premium,sweep_block_split,volume,open_int,conds
02/09/2024,02:50:09 PM,SPY,06/21/2024,440,put,bid,501.38,200,$2.73,$54.6K,split,7907,48708,
02/09/2024,02:50:02 PM,SPY,02/16/2024,500,put,bid,501.41,250,$2.06,$51.5K,block,27818,7764,
02/09/2024,02:50:00 PM,SPY,02/16/2024,496,put,bid,501.42,352,$0.95,$33.4K,sweep,11278,3791,
02/09/2024,02:49:48 PM,SPY,02/29/2024,480,put,ask,501.38,600,$0.52,$31.2K,sweep,3226,27669,
02/09/2024,02:49:37 PM,SPY,02/09/2024,502,put,mid,501.39,441,$0.79,$35.2K,sweep,34563,964,
02/09/2024,02:49:35 PM,SPY,02/12/2024,501,call,bid,501.39,500,$1.46,$73K,sweep,94464,3705,
02/09/2024,02:49:27 PM,SPY,02/12/2024,503,call,bid,501.39,527,$0.59,$31.1K,sweep,51328,1294,
02/09/2024,02:49:20 PM,SPY,02/12/2024,501,call,bid,501.39,231,$1.46,$33.7K,sweep,93846,3705,
02/09/2024,02:49:19 PM,SPY,02/12/2024,500,call,below,501.39,328,$2.09,$68.6K,sweep,163404,9704,
02/09/2024,02:49:18 PM,SPY,02/12/2024,501,call,bid,501.41,208,$1.48,$30.8K,sweep,93585,3705,
02/09/2024,02:48:44 PM,SPY,02/16/2024,501,call,above,501.49,500,$3.47,$174K,sweep,25184,37848,
02/09/2024,02:48:10 PM,SPY,02/12/2024,500,call,bid,501.48,250,$2.16,$54K,split,162832,9704,
02/09/2024,02:48:07 PM,SPY,02/09/2024,502,put,ask,501.49,363,$0.74,$26.9K,sweep,32912,964,
02/09/2024,02:47:58 PM,SPY,02/09/2024,501,call,below,501.46,522,$0.65,$34.1K,sweep,310728,19179,
02/09/2024,02:47:56 PM,SPY,02/09/2024,499,call,bid,501.46,603,$2.46,$148.3K,sweep,225317,24621,
02/09/2024,02:47:38 PM,SPY,02/13/2024,502,put,ask,501.53,300,$2.19,$65.7K,sweep,3604,472,
02/09/2024,02:47:28 PM,SPY,02/12/2024,502,put,ask,501.54,264,$1.43,$37.8K,sweep,6340,385,
02/09/2024,02:47:27 PM,SPY,06/21/2024,517,call,bid,501.55,250,$10.95,$273.8K,sweep,1955,217,opening
02/09/2024,02:47:12 PM,SPY,04/19/2024,525,call,ask,501.58,200,$2.80,$56K,block,1368,6117,
02/09/2024,02:47:07 PM,SPY,02/12/2024,502,put,ask,501.59,200,$1.41,$28.2K,sweep,6055,385,
02/09/2024,02:47:05 PM,SPY,02/13/2024,502,call,below,501.59,189,$1.88,$35.5K,split,16374,3132,
02/09/2024,02:46:49 PM,SPY,02/14/2024,502,call,bid,501.61,214,$2.24,$48.1K,sweep,11334,5319,
02/09/2024,02:46:46 PM,SPY,05/31/2024,525,call,ask,501.61,248,$6.09,$151K,sweep,593,4556,
02/09/2024,02:46:44 PM,SPY,02/12/2024,502,call,bid,501.59,500,$1.05,$52.5K,block,46670,3056,
02/09/2024,02:46:28 PM,SPY,02/12/2024,502,put,mid,501.64,208,$1.38,$28.7K,block,5697,385,
02/09/2024,02:46:27 PM,SPY,02/16/2024,502,call,mid,501.64,517,$3.00,$155.2K,sweep,12701,10107,
02/09/2024,02:46:26 PM,SPY,03/22/2024,515,call,ask,501.64,400,$2.99,$119.6K,sweep,537,1567,
02/09/2024,02:46:23 PM,SPY,02/16/2024,505,call,ask,501.64,200,$1.68,$33.6K,block,17725,17050,
02/09/2024,02:46:21 PM,SPY,03/15/2024,494,put,bid,501.62,166,$3.56,$59.1K,sweep,2645,5745,
02/09/2024,02:46:18 PM,SPY,02/09/2024,502,put,bid,501.59,410,$0.66,$27.1K,sweep,31083,964,
02/09/2024,02:46:12 PM,SPY,02/16/2024,504,call,ask,501.60,243,$2.04,$49.6K,sweep,11317,41862,
02/09/2024,02:46:09 PM,SPY,02/09/2024,502,put,mid,501.61,432,$0.65,$28.1K,sweep,30633,964,
02/09/2024,02:46:07 PM,SPY,03/08/2024,505,call,ask,501.59,159,$5.25,$83.5K,sweep,4170,7777,
02/09/2024,02:46:07 PM,SPY,02/21/2024,501,put,bid,501.59,175,$2.90,$50.8K,sweep,754,62,opening
02/09/2024,02:46:07 PM,SPY,02/12/2024,501,call,above,501.59,606,$1.59,$96.7K,sweep,92491,3705,
02/09/2024,02:46:05 PM,SPY,02/12/2024,502,call,above,501.59,248,$1.05,$26.3K,sweep,45631,3056,
02/09/2024,02:46:05 PM,SPY,02/09/2024,501,call,above,501.57,465,$0.75,$34.9K,sweep,307836,19179,
02/09/2024,02:46:05 PM,SPY,02/09/2024,499,call,above,501.57,166,$2.58,$42.8K,sweep,224390,24621,
02/09/2024,02:45:52 PM,SPY,02/09/2024,499,call,mid,501.55,150,$2.56,$38.4K,block,224218,24621,
02/09/2024,02:45:45 PM,SPY,02/12/2024,500,call,mid,501.53,783,$2.19,$172.1K,split,162214,9704,
02/09/2024,02:45:43 PM,SPY,02/16/2024,477,put,ask,501.53,7654,$0.11,$84.2K,sweep,11490,20681,
02/09/2024,02:45:43 PM,SPY,02/16/2024,474,put,ask,501.53,3272,$0.10,$32.7K,sweep,5369,14554,
02/09/2024,02:45:21 PM,SPY,02/09/2024,501,call,mid,501.51,491,$0.71,$34.9K,sweep,306888,19179,
02/09/2024,02:45:14 PM,SPY,02/09/2024,500,call,below,501.51,1096,$1.53,$168.5K,sweep,521861,45384,
02/09/2024,02:45:13 PM,SPY,02/13/2024,504,call,bid,501.51,369,$1.05,$38.7K,sweep,7232,1528,
02/09/2024,02:45:12 PM,SPY,02/16/2024,498,put,ask,501.51,200,$1.35,$27K,sweep,16329,5474,
02/09/2024,02:45:04 PM,SPY,02/12/2024,502,put,ask,501.55,236,$1.42,$33.5K,sweep,5016,385,
02/09/2024,02:44:50 PM,SPY,02/13/2024,502,call,ask,501.51,189,$1.85,$35K,block,15890,3132,
02/09/2024,02:44:40 PM,SPY,02/12/2024,501,call,ask,501.51,205,$1.55,$31.8K,sweep,91670,3705,
02/09/2024,02:44:26 PM,SPY,02/16/2024,506,call,ask,501.49,1000,$1.31,$131K,sweep,9523,9179,
02/09/2024,02:44:13 PM,SPY,02/12/2024,499,put,bid,501.49,2002,$0.39,$78.1K,sweep,67469,4037,
02/09/2024,02:44:03 PM,SPY,03/28/2024,510,call,ask,501.49,415,$5.15,$213.7K,sweep,1171,4815,
02/09/2024,02:44:03 PM,SPY,02/12/2024,501,put,bid,501.48,685,$0.97,$66.4K,sweep,34257,59,opening
02/09/2024,02:43:57 PM,SPY,02/15/2024,501,put,ask,501.44,200,$2.22,$44.4K,split,2098,35,opening
